Entity,Code,Year,Gas - Proved reserves
Thailand,THA,2004,345149993896.4844
Thailand,THA,2005,296400010585.7849
Thailand,THA,2006,322724997997.28394
Thailand,THA,2007,328239589929.5807
Thailand,THA,2008,351685285568.2373
Thailand,THA,2009,323257386684.4177
Thailand,THA,2010,310069203376.77
Thailand,THA,2011,294858813285.82764
Thailand,THA,2012,264904588460.92224
Thailand,THA,2013,246612563729.2862
Thailand,THA,2014,227180197834.96857
Thailand,THA,2015,214063793420.79163
Thailand,THA,2016,200169011950.49286
Thailand,THA,2017,187862068414.6881
Thailand,THA,2018,177540406584.7397
Thailand,THA,2019,143084034323.69232
Thailand,THA,2020,143084034323.69232
Trinidad and Tobago,TTO,1980,289575010538.1012
Trinidad and Tobago,TTO,1981,331499993801.11694
Trinidad and Tobago,TTO,1982,325650006532.66907
Trinidad and Tobago,TTO,1983,309074997901.9165
Trinidad and Tobago,TTO,1984,303225010633.4686
Trinidad and Tobago,TTO,1985,309074997901.9165
Trinidad and Tobago,TTO,1986,301275014877.31934
Trinidad and Tobago,TTO,1987,295424997806.5491
Trinidad and Tobago,TTO,1988,286650002002.71606
Trinidad and Tobago,TTO,1989,278849989175.7965
Trinidad and Tobago,TTO,1990,245700001716.61377
Trinidad and Tobago,TTO,1991,232050001621.24634
Trinidad and Tobago,TTO,1992,227174997329.7119
Trinidad and Tobago,TTO,1993,224250003695.48798
Trinidad and Tobago,TTO,1994,278849989175.7965
Trinidad and Tobago,TTO,1995,340274989604.94995
Trinidad and Tobago,TTO,1996,444599986076.355
Trinidad and Tobago,TTO,1997,504074990749.35913
Trinidad and Tobago,TTO,1998,546000003814.69727
Trinidad and Tobago,TTO,1999,589874982833.8623
Trinidad and Tobago,TTO,2000,543075025081.6345
Trinidad and Tobago,TTO,2001,561600029468.5364
Trinidad and Tobago,TTO,2002,574275016784.668
Trinidad and Tobago,TTO,2003,518700003623.9624
Trinidad and Tobago,TTO,2004,518700003623.9624
Trinidad and Tobago,TTO,2005,516749978065.4907
Trinidad and Tobago,TTO,2006,467999994754.79126
Trinidad and Tobago,TTO,2007,468065708875.6561
Trinidad and Tobago,TTO,2008,423261165618.8965
Trinidad and Tobago,TTO,2009,396989792585.3729
Trinidad and Tobago,TTO,2010,370663315057.7545
Trinidad and Tobago,TTO,2011,365073084831.2378
Trinidad and Tobago,TTO,2012,360914826393.12744
Trinidad and Tobago,TTO,2013,337066799402.23694
Trinidad and Tobago,TTO,2014,316771179437.6373
Trinidad and Tobago,TTO,2015,316771179437.6373
Trinidad and Tobago,TTO,2016,291904240846.6339
Trinidad and Tobago,TTO,2017,309528648853.302
Trinidad and Tobago,TTO,2018,273178309202.1942
Trinidad and Tobago,TTO,2019,289563506841.65955
Trinidad and Tobago,TTO,2020,289866417646.4081
Turkmenistan,TKM,1997,1757925033569.336
Turkmenistan,TKM,1998,1815449953079.2236
Turkmenistan,TKM,1999,1815449953079.2236
Turkmenistan,TKM,2000,1815449953079.2236
Turkmenistan,TKM,2001,1815449953079.2236
Turkmenistan,TKM,2002,1815449953079.2236
Turkmenistan,TKM,2003,1815449953079.2236
Turkmenistan,TKM,2004,1815449953079.2236
Turkmenistan,TKM,2005,1815449953079.2236
Turkmenistan,TKM,2006,1815449953079.2236
Turkmenistan,TKM,2007,5712524890899.658
Turkmenistan,TKM,2008,5712524890899.658
Turkmenistan,TKM,2009,7910174846649.17
Turkmenistan,TKM,2010,13601249694824.219
Turkmenistan,TKM,2011,13601249694824.219
Turkmenistan,TKM,2012,13601249694824.219
Turkmenistan,TKM,2013,13601249694824.219
Turkmenistan,TKM,2014,13601249694824.219
Turkmenistan,TKM,2015,13601249694824.219
Turkmenistan,TKM,2016,13601249694824.219
Turkmenistan,TKM,2017,13601249694824.219
Turkmenistan,TKM,2018,13601249694824.219
Turkmenistan,TKM,2019,13601249694824.219
Turkmenistan,TKM,2020,13601249694824.219
USSR,OWID_USS,1980,20469295501708.984
USSR,OWID_USS,1981,21748626708984.375
USSR,OWID_USS,1982,22388292312622.07
USSR,OWID_USS,1983,23027957916259.766
USSR,OWID_USS,1984,23987457275390.625
USSR,OWID_USS,1985,25586620330810.547
USSR,OWID_USS,1986,26226284027099.61
USSR,OWID_USS,1987,26674051284790.04
USSR,OWID_USS,1988,27185783386230.47
USSR,OWID_USS,1989,33262603759765.625
USSR,OWID_USS,1990,34880958557128.906
USSR,OWID_USS,1991,2415040254592.8955
USSR,OWID_USS,1992,2390937805175.7812
USSR,OWID_USS,1993,3410424232482.91
USSR,OWID_USS,1994,3851329088211.0596
USSR,OWID_USS,1995,4129969120025.635
USSR,OWID_USS,1996,3939344406127.9297
Ukraine,UKR,1997,742596209049.2249
Ukraine,UKR,1998,795638799667.3584
Ukraine,UKR,1999,788566410541.5344
Ukraine,UKR,2000,785030305385.5896
Ukraine,UKR,2001,785030305385.5896
Ukraine,UKR,2002,785030305385.5896
Ukraine,UKR,2003,781494081020.3552
Ukraine,UKR,2004,785030305385.5896
Ukraine,UKR,2005,777957916259.7656
Ukraine,UKR,2006,776529312133.7891
Ukraine,UKR,2007,776529312133.7891
Ukraine,UKR,2008,761451065540.3137
Ukraine,UKR,2009,746372818946.8384
Ukraine,UKR,2010,730197906494.1406
Ukraine,UKR,2011,729083061218.2617
Ukraine,UKR,2012,1165016531944.275
Ukraine,UKR,2013,1137240171432.495
Ukraine,UKR,2014,1138232231140.1367
Ukraine,UKR,2015,1069585204124.4507
Ukraine,UKR,2016,1050141811370.8496
Ukraine,UKR,2017,1031690359115.6006
Ukraine,UKR,2018,1091210961341.8579
Ukraine,UKR,2019,1091210961341.8579
Ukraine,UKR,2020,1091210961341.8579
United Arab Emirates,ARE,1980,2310750007629.3945
United Arab Emirates,ARE,1981,2465775012969.9707
United Arab Emirates,ARE,1982,2898674964904.785
United Arab Emirates,ARE,1983,2972774982452.3926
United Arab Emirates,ARE,1984,3030299901962.2803
United Arab Emirates,ARE,1985,3069299936294.5557
United Arab Emirates,ARE,1986,5278844833374.023
United Arab Emirates,ARE,1987,5541900157928.467
United Arab Emirates,ARE,1988,5521424770355.225
United Arab Emirates,ARE,1989,5508749961853.027
United Arab Emirates,ARE,1990,5482425212860.107
United Arab Emirates,ARE,1991,5648174762725.83
United Arab Emirates,ARE,1992,5650125026702.881
United Arab Emirates,ARE,1993,5650125026702.881
United Arab Emirates,ARE,1994,6607574939727.783
United Arab Emirates,ARE,1995,5712524890899.658
United Arab Emirates,ARE,1996,5639400005340.576
United Arab Emirates,ARE,1997,5911425113677.979
United Arab Emirates,ARE,1998,5846099853515.625
United Arab Emirates,ARE,1999,5845125198364.258
United Arab Emirates,ARE,2000,5844150066375.732
United Arab Emirates,ARE,2001,5906549930572.51
United Arab Emirates,ARE,2002,5902649879455.566
United Arab Emirates,ARE,2003,5895824909210.205
United Arab Emirates,ARE,2004,5901675224304.199
United Arab Emirates,ARE,2005,5908500194549.561
United Arab Emirates,ARE,2006,5889975070953.369
United Arab Emirates,ARE,2007,5923124790191.65
United Arab Emirates,ARE,2008,5937749862670.898
United Arab Emirates,ARE,2009,5938724994659.424
United Arab Emirates,ARE,2010,5938724994659.424
United Arab Emirates,ARE,2011,5938724994659.424
United Arab Emirates,ARE,2012,5938724994659.424
United Arab Emirates,ARE,2013,5938724994659.424
United Arab Emirates,ARE,2014,5938724994659.424
United Arab Emirates,ARE,2015,5938724994659.424
United Arab Emirates,ARE,2016,5938724994659.424
United Arab Emirates,ARE,2017,5938724994659.424
United Arab Emirates,ARE,2018,5938724994659.424
United Arab Emirates,ARE,2019,5938724994659.424
United Arab Emirates,ARE,2020,5938724994659.424
United Kingdom,GBR,1980,720525026321.4111
United Kingdom,GBR,1981,647400021553.0396
United Kingdom,GBR,1982,617174983024.5972
United Kingdom,GBR,1983,694199979305.2673
United Kingdom,GBR,1984,706875026226.0437
United Kingdom,GBR,1985,631799995899.2004
United Kingdom,GBR,1986,618149995803.833
United Kingdom,GBR,1987,627900004386.9019
United Kingdom,GBR,1988,575250029563.9038
United Kingdom,GBR,1989,546000003814.69727
United Kingdom,GBR,1990,531374990940.094
United Kingdom,GBR,1991,526499986648.5596
United Kingdom,GBR,1992,594749987125.3967
United Kingdom,GBR,1993,614250004291.5344
United Kingdom,GBR,1994,643499970436.0962
United Kingdom,GBR,1995,682500004768.3716
United Kingdom,GBR,1996,740999996662.1399
United Kingdom,GBR,1997,745875000953.6743
United Kingdom,GBR,1998,736124992370.6055
United Kingdom,GBR,1999,756200015544.8914
United Kingdom,GBR,2000,731324970722.1985
United Kingdom,GBR,2001,651724994182.5867
United Kingdom,GBR,2002,626850008964.5386
United Kingdom,GBR,2003,587050020694.7327
United Kingdom,GBR,2004,528344988822.937
United Kingdom,GBR,2005,478594988584.51843
United Kingdom,GBR,2006,409940004348.7549
United Kingdom,GBR,2007,341284990310.66895
United Kingdom,GBR,2008,290540009737.0148
United Kingdom,GBR,2009,254720002412.79602
United Kingdom,GBR,2010,251327037811.2793
United Kingdom,GBR,2011,244799852371.21582
United Kingdom,GBR,2012,242779999971.38977
United Kingdom,GBR,2013,239794999361.0382
United Kingdom,GBR,2014,204970002174.37744
United Kingdom,GBR,2015,205964997410.77423
United Kingdom,GBR,2016,183957651257.51495
United Kingdom,GBR,2017,186979338526.72577
United Kingdom,GBR,2018,186979338526.72577
United Kingdom,GBR,2019,186979338526.72577
United Kingdom,GBR,2020,186979338526.72577
United States,USA,1980,5396132946014.404
United States,USA,1981,5469583034515.381
United States,USA,1982,5463672161102.295
United States,USA,1983,5429373741149.902
United States,USA,1984,5353889942169.189
United States,USA,1985,5242887973785.4
United States,USA,1986,5194544792175.293
United States,USA,1987,5075923919677.734
United States,USA,1988,4555699348449.707
United States,USA,1989,4531080245971.68
United States,USA,1990,4591543197631.836
United States,USA,1991,4529616355895.996
United States,USA,1992,4474114894866.943
United States,USA,1993,4403620243072.51
United States,USA,1994,4442175388336.182
United States,USA,1995,4477666854858.398
United States,USA,1996,4513673305511.475
United States,USA,1997,4533981323242.1875
United States,USA,1998,4447706699371.338
United States,USA,1999,4538943290710.449
United States,USA,2000,4810646533966.064
United States,USA,2001,4974221229553.223
United States,USA,2002,5068738460540.771
United States,USA,2003,5125622749328.613
United States,USA,2004,5219678878784.18
United States,USA,2005,5541568756103.516
United States,USA,2006,5723228454589.844
United States,USA,2007,6445556163787.842
United States,USA,2008,6633451938629.15
United States,USA,2009,7388641357421.875
United States,USA,2010,8259414672851.5625
United States,USA,2011,9057686805725.098
United States,USA,2012,8351898193359.375
United States,USA,2013,9171482086181.64
United States,USA,2014,9996812820434.57
United States,USA,2015,8343601226806.641
United States,USA,2016,8736854553222.656
United States,USA,2017,11888134002685.547
United States,USA,2018,12874004364013.672
United States,USA,2019,12618704795837.402
United States,USA,2020,12618704795837.402
Upper-middle-income countries,,1980,26310049057006.836
Upper-middle-income countries,,1981,28026292800903.32
Upper-middle-income countries,,1982,28852807998657.227
Upper-middle-income countries,,1983,29314622879028.32
Upper-middle-income countries,,1984,30323238372802.734
Upper-middle-income countries,,1985,31996984481811.523
Upper-middle-income countries,,1986,32673858642578.125
Upper-middle-income countries,,1987,33523281097412.11
Upper-middle-income countries,,1988,35808273315429.69
Upper-middle-income countries,,1989,42710269927978.516
Upper-middle-income countries,,1990,44504989624023.44
Upper-middle-income countries,,1991,43715133666992.19
Upper-middle-income countries,,1992,44955425262451.17
Upper-middle-income countries,,1993,45206981658935.55
Upper-middle-income countries,,1994,45043743133544.92
Upper-middle-income countries,,1995,44334705352783.2
Upper-middle-income countries,,1996,43469982147216.8
Upper-middle-income countries,,1997,47727336883544.92
Upper-middle-income countries,,1998,47096569061279.3
Upper-middle-income countries,,1999,47026515960693.36
Upper-middle-income countries,,2000,47020355224609.375
Upper-middle-income countries,,2001,47253288269042.97
Upper-middle-income countries,,2002,47587379455566.41
Upper-middle-income countries,,2003,47369113922119.14
Upper-middle-income countries,,2004,47340099334716.8
Upper-middle-income countries,,2005,47415912628173.83
Upper-middle-income countries,,2006,47562004089355.47
Upper-middle-income countries,,2007,52273666381835.94
Upper-middle-income countries,,2008,52801097869873.05
Upper-middle-income countries,,2009,55088733673095.7
Upper-middle-income countries,,2010,60686038970947.266
Upper-middle-income countries,,2011,61297435760498.05
Upper-middle-income countries,,2012,61698146820068.36
Upper-middle-income countries,,2013,61135410308837.89
Upper-middle-income countries,,2014,62810997009277.34
Upper-middle-income countries,,2015,63544616699218.75
Upper-middle-income countries,,2016,65252517700195.31
Upper-middle-income countries,,2017,68676391601562.5
Upper-middle-income countries,,2018,69412742614746.09
Upper-middle-income countries,,2019,71706390380859.38
Upper-middle-income countries,,2020,71500274658203.12
Uzbekistan,UZB,1997,863849997520.4468
Uzbekistan,UZB,1998,863849997520.4468
Uzbekistan,UZB,1999,913574993610.3821
Uzbekistan,UZB,2000,913574993610.3821
Uzbekistan,UZB,2001,913574993610.3821
Uzbekistan,UZB,2002,918449997901.9165
Uzbekistan,UZB,2003,918449997901.9165
Uzbekistan,UZB,2004,913574993610.3821
Uzbekistan,UZB,2005,924300014972.6868
Uzbekistan,UZB,2006,924300014972.6868
Uzbekistan,UZB,2007,918449997901.9165
Uzbekistan,UZB,2008,885299980640.4114
Uzbekistan,UZB,2009,873600006103.5156
Uzbekistan,UZB,2010,873600006103.5156
Uzbekistan,UZB,2011,873600006103.5156
Uzbekistan,UZB,2012,845324993133.5449
Uzbekistan,UZB,2013,845324993133.5449
Uzbekistan,UZB,2014,845324993133.5449
Uzbekistan,UZB,2015,845324993133.5449
Uzbekistan,UZB,2016,845324993133.5449
Uzbekistan,UZB,2017,845324993133.5449
Uzbekistan,UZB,2018,845324993133.5449
Uzbekistan,UZB,2019,845324993133.5449
Uzbekistan,UZB,2020,845324993133.5449
Venezuela,VEN,1980,1401275157928.4668
Venezuela,VEN,1981,1515261054039.0015
Venezuela,VEN,1982,1633054256439.209
Venezuela,VEN,1983,1734186291694.641
Venezuela,VEN,1984,1849593043327.3315
Venezuela,VEN,1985,1925627946853.6377
Venezuela,VEN,1986,2910419940948.4863
Venezuela,VEN,1987,3150180101394.6533
Venezuela,VEN,1988,3170160055160.5225
Venezuela,VEN,1989,3321897029876.709
Venezuela,VEN,1990,3806190013885.498
Venezuela,VEN,1991,3975797891616.8213
Venezuela,VEN,1992,4099229812622.0703
Venezuela,VEN,1993,4099229812622.0703
Venezuela,VEN,1994,4401205539703.369
Venezuela,VEN,1995,4511816978454.59
Venezuela,VEN,1996,4497165203094.482
Venezuela,VEN,1997,4574088096618.652
Venezuela,VEN,1998,4603684902191.162
Venezuela,VEN,1999,4609183788299.561
Venezuela,VEN,2000,4609183788299.561
Venezuela,VEN,2001,4639800071716.309
Venezuela,VEN,2002,4640910148620.605
Venezuela,VEN,2003,4683090209960.9375
Venezuela,VEN,2004,4761242866516.113
Venezuela,VEN,2005,4785916805267.334
Venezuela,VEN,2006,5225489139556.885
Venezuela,VEN,2007,5372306823730.469
Venezuela,VEN,2008,5531382560729.98
Venezuela,VEN,2009,5622408866882.324
Venezuela,VEN,2010,6132199764251.709
Venezuela,VEN,2011,6136537075042.725
Venezuela,VEN,2012,6173343658447.266
Venezuela,VEN,2013,6194842815399.17
Venezuela,VEN,2014,6235044002532.959
Venezuela,VEN,2015,6328742027282.715
Venezuela,VEN,2016,6371143341064.453
Venezuela,VEN,2017,6336411476135.254
Venezuela,VEN,2018,6296571254730.225
Venezuela,VEN,2019,6260173320770.264
Venezuela,VEN,2020,6260173320770.264
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,14624999836.087227
Vietnam,VNM,1991,14624999836.087227
Vietnam,VNM,1992,103349998593.33038
Vietnam,VNM,1993,103349998593.33038
Vietnam,VNM,1994,130649998784.06525
Vietnam,VNM,1995,143325001001.35803
Vietnam,VNM,1996,166724994778.63312
Vietnam,VNM,1997,165749996900.55847
Vietnam,VNM,1998,165749996900.55847
Vietnam,VNM,1999,165749996900.55847
Vietnam,VNM,2000,165749996900.55847
Vietnam,VNM,2001,188174992799.7589
Vietnam,VNM,2002,224250003695.48798
Vietnam,VNM,2003,214499995112.41913
Vietnam,VNM,2004,214499995112.41913
Vietnam,VNM,2005,214499995112.41913
Vietnam,VNM,2006,214499995112.41913
Vietnam,VNM,2007,499744802713.39417
Vietnam,VNM,2008,583035588264.4653
Vietnam,VNM,2009,713921129703.5217
Vietnam,VNM,2010,645928621292.1143
Vietnam,VNM,2011,645928621292.1143
Vietnam,VNM,2012,645928621292.1143
Vietnam,VNM,2013,645928621292.1143
Vietnam,VNM,2014,645928621292.1143
Vietnam,VNM,2015,645928621292.1143
Vietnam,VNM,2016,645928621292.1143
Vietnam,VNM,2017,645928621292.1143
Vietnam,VNM,2018,645928621292.1143
Vietnam,VNM,2019,645928621292.1143
Vietnam,VNM,2020,645928621292.1143
World,OWID_WRL,1980,70889122009277.34
World,OWID_WRL,1981,73468177795410.16
World,OWID_WRL,1982,75805366516113.28
World,OWID_WRL,1983,77394409179687.5
World,OWID_WRL,1984,80211982727050.78
World,OWID_WRL,1985,82405563354492.19
World,OWID_WRL,1986,88327919006347.66
World,OWID_WRL,1987,90836303710937.5
World,OWID_WRL,1988,94752517700195.31
World,OWID_WRL,1989,105463813781738.28
World,OWID_WRL,1990,108363014221191.4
World,OWID_WRL,1991,114150177001953.12
World,OWID_WRL,1992,116846252441406.25
World,OWID_WRL,1993,118019874572753.9
World,OWID_WRL,1994,118823989868164.06
World,OWID_WRL,1995,119088180541992.19
World,OWID_WRL,1996,122339164733886.72
World,OWID_WRL,1997,125038963317871.1
World,OWID_WRL,1998,128521911621093.75
World,OWID_WRL,1999,131900436401367.19
World,OWID_WRL,2000,138023193359375
World,OWID_WRL,2001,152481658935546.88
World,OWID_WRL,2002,153899536132812.5
World,OWID_WRL,2003,154580825805664.06
World,OWID_WRL,2004,155019821166992.2
World,OWID_WRL,2005,153392745971679.7
World,OWID_WRL,2006,155285049438476.56
World,OWID_WRL,2007,162672210693359.38
World,OWID_WRL,2008,165961578369140.62
World,OWID_WRL,2009,168976058959960.94
World,OWID_WRL,2010,179940826416015.62
World,OWID_WRL,2011,181919479370117.2
World,OWID_WRL,2012,180794708251953.12
World,OWID_WRL,2013,181298812866210.94
World,OWID_WRL,2014,183161895751953.12
World,OWID_WRL,2015,181192916870117.2
World,OWID_WRL,2016,183535568237304.7
World,OWID_WRL,2017,187827880859375
World,OWID_WRL,2018,189053375244140.62
World,OWID_WRL,2019,190267395019531.25
World,OWID_WRL,2020,188073776245117.2
Yemen,YEM,1980,0
Yemen,YEM,1981,0
Yemen,YEM,1982,0
Yemen,YEM,1983,0
Yemen,YEM,1984,0
Yemen,YEM,1985,0
Yemen,YEM,1986,16574999317.526817
Yemen,YEM,1987,110174998641.0141
Yemen,YEM,1988,152099996805.19104
Yemen,YEM,1989,193049997091.29333
Yemen,YEM,1990,238875001668.93005
Yemen,YEM,1991,324683666229.24805
Yemen,YEM,1992,324683666229.24805
Yemen,YEM,1993,324683666229.24805
Yemen,YEM,1994,324683666229.24805
Yemen,YEM,1995,324683666229.24805
Yemen,YEM,1996,324683666229.24805
Yemen,YEM,1997,324683666229.24805
Yemen,YEM,1998,324683666229.24805
Yemen,YEM,1999,324683666229.24805
Yemen,YEM,2000,324683666229.24805
Yemen,YEM,2001,324683666229.24805
Yemen,YEM,2002,324683666229.24805
Yemen,YEM,2003,324683666229.24805
Yemen,YEM,2004,324683666229.24805
Yemen,YEM,2005,324683666229.24805
Yemen,YEM,2006,324683666229.24805
Yemen,YEM,2007,324683666229.24805
Yemen,YEM,2008,324683666229.24805
Yemen,YEM,2009,323711872100.8301
Yemen,YEM,2010,315892368555.069
Yemen,YEM,2011,304113000631.3324
Yemen,YEM,2012,294601798057.55615
Yemen,YEM,2013,281657010316.84875
Yemen,YEM,2014,269527733325.95825
Yemen,YEM,2015,266937524080.2765
Yemen,YEM,2016,266435146331.7871
Yemen,YEM,2017,266133725643.15796
Yemen,YEM,2018,266033262014.38904
Yemen,YEM,2019,265932798385.62012
Yemen,YEM,2020,265831023454.66614
