Entity,Code,Year,Oil - Proved reserves
Total Non-OPEC (BP),,2018,522971252441.40625
Total Non-OPEC (BP),,2019,520089782714.84375
Total Non-OPEC (BP),,2020,517696411132.8125
Total OPEC (BP),,1980,421977355957.03125
Total OPEC (BP),,1981,426148529052.7344
Total OPEC (BP),,1982,456105224609.375
Total OPEC (BP),,1983,464886657714.84375
Total OPEC (BP),,1984,499455444335.9375
Total OPEC (BP),,1985,525549011230.46875
Total OPEC (BP),,1986,632281677246.0938
Total OPEC (BP),,1987,664174987792.9688
Total OPEC (BP),,1988,750664001464.8438
Total OPEC (BP),,1989,758958618164.0625
Total OPEC (BP),,1990,760710510253.9062
Total OPEC (BP),,1991,766369323730.4688
Total OPEC (BP),,1992,768111389160.1562
Total OPEC (BP),,1993,769767517089.8438
Total OPEC (BP),,1994,774998718261.7188
Total OPEC (BP),,1995,782885681152.3438
Total OPEC (BP),,1996,802789001464.8438
Total OPEC (BP),,1997,806142272949.2188
Total OPEC (BP),,1998,810314025878.9062
Total OPEC (BP),,1999,819216003417.9688
Total OPEC (BP),,2000,832955932617.1875
Total OPEC (BP),,2001,839097900390.625
Total OPEC (BP),,2002,875630004882.8125
Total OPEC (BP),,2003,885338012695.3125
Total OPEC (BP),,2004,892655029296.875
Total OPEC (BP),,2005,900872985839.8438
Total OPEC (BP),,2006,910383972167.9688
Total OPEC (BP),,2007,922244018554.6875
Total OPEC (BP),,2008,997122009277.3438
Total OPEC (BP),,2009,1038099975585.9375
Total OPEC (BP),,2010,1137744018554.6875
Total OPEC (BP),,2011,1171177001953.125
Total OPEC (BP),,2012,1173056030273.4375
Total OPEC (BP),,2013,1178476196289.0625
Total OPEC (BP),,2014,1178831176757.8125
Total OPEC (BP),,2015,1180767333984.375
Total OPEC (BP),,2016,1187345458984.375
Total OPEC (BP),,2017,1213370971679.6875
Total OPEC (BP),,2018,1213172729492.1875
Total OPEC (BP),,2019,1214720703125
Total OPEC (BP),,2020,1214669799804.6875
Trinidad and Tobago,TTO,1980,570999979.9728394
Trinidad and Tobago,TTO,1981,570999979.9728394
Trinidad and Tobago,TTO,1982,633000016.2124634
Trinidad and Tobago,TTO,1983,540000021.4576721
Trinidad and Tobago,TTO,1984,569999992.8474426
Trinidad and Tobago,TTO,1985,611999988.5559082
Trinidad and Tobago,TTO,1986,564000010.4904175
Trinidad and Tobago,TTO,1987,619499981.4033508
Trinidad and Tobago,TTO,1988,612999975.6813049
Trinidad and Tobago,TTO,1989,618600010.8718872
Trinidad and Tobago,TTO,1990,602199971.6758728
Trinidad and Tobago,TTO,1991,572600007.05719
Trinidad and Tobago,TTO,1992,541000008.5830688
Trinidad and Tobago,TTO,1993,560100018.9781189
Trinidad and Tobago,TTO,1994,560000002.3841858
Trinidad and Tobago,TTO,1995,656599998.4741211
Trinidad and Tobago,TTO,1996,722699999.8092651
Trinidad and Tobago,TTO,1997,706200003.6239624
Trinidad and Tobago,TTO,1998,740069985.3897095
Trinidad and Tobago,TTO,1999,820969998.8365173
Trinidad and Tobago,TTO,2000,851069986.820221
Trinidad and Tobago,TTO,2001,960070013.999939
Trinidad and Tobago,TTO,2002,1125069975.8529663
Trinidad and Tobago,TTO,2003,891070008.2778931
Trinidad and Tobago,TTO,2004,809000015.2587891
Trinidad and Tobago,TTO,2005,802999973.2971191
Trinidad and Tobago,TTO,2006,793799996.3760376
Trinidad and Tobago,TTO,2007,870999991.8937683
Trinidad and Tobago,TTO,2008,829999983.3106995
Trinidad and Tobago,TTO,2009,829999983.3106995
Trinidad and Tobago,TTO,2010,829999983.3106995
Trinidad and Tobago,TTO,2011,829999983.3106995
Trinidad and Tobago,TTO,2012,829999983.3106995
Trinidad and Tobago,TTO,2013,829999983.3106995
Trinidad and Tobago,TTO,2014,829999983.3106995
Trinidad and Tobago,TTO,2015,728299975.3952026
Trinidad and Tobago,TTO,2016,242982000.11253357
Trinidad and Tobago,TTO,2017,242982000.11253357
Trinidad and Tobago,TTO,2018,242982000.11253357
Trinidad and Tobago,TTO,2019,242982000.11253357
Trinidad and Tobago,TTO,2020,242982000.11253357
Tunisia,TUN,1980,2180593013.7634277
Tunisia,TUN,1981,2491400003.4332275
Tunisia,TUN,1982,2451699972.15271
Tunisia,TUN,1983,2515439987.182617
Tunisia,TUN,1984,1815000057.220459
Tunisia,TUN,1985,1779999971.3897705
Tunisia,TUN,1986,1752599954.6051025
Tunisia,TUN,1987,1725000023.841858
Tunisia,TUN,1988,1789999961.8530273
Tunisia,TUN,1989,1799999952.3162842
Tunisia,TUN,1990,1738600015.6402588
Tunisia,TUN,1991,400499999.52316284
Tunisia,TUN,1992,467500001.1920929
Tunisia,TUN,1993,369100004.4345856
Tunisia,TUN,1994,337999999.52316284
Tunisia,TUN,1995,377000004.05311584
Tunisia,TUN,1996,340000003.5762787
Tunisia,TUN,1997,313899993.8964844
Tunisia,TUN,1998,289999991.65534973
Tunisia,TUN,1999,307999998.33106995
Tunisia,TUN,2000,425199985.5041504
Tunisia,TUN,2001,526000022.8881836
Tunisia,TUN,2002,500999987.1253967
Tunisia,TUN,2003,649900019.1688538
Tunisia,TUN,2004,680700004.1007996
Tunisia,TUN,2005,560000002.3841858
Tunisia,TUN,2006,596000015.7356262
Tunisia,TUN,2007,601000010.9672546
Tunisia,TUN,2008,577000021.9345093
Tunisia,TUN,2009,425000011.92092896
Tunisia,TUN,2010,425000011.92092896
Tunisia,TUN,2011,425000011.92092896
Tunisia,TUN,2012,425000011.92092896
Tunisia,TUN,2013,425000011.92092896
Tunisia,TUN,2014,425000011.92092896
Tunisia,TUN,2015,425000011.92092896
Tunisia,TUN,2016,425000011.92092896
Tunisia,TUN,2017,425000011.92092896
Tunisia,TUN,2018,425000011.92092896
Tunisia,TUN,2019,425000011.92092896
Tunisia,TUN,2020,425000011.92092896
Turkmenistan,TKM,1991,545799970.626831
Turkmenistan,TKM,1992,545799970.626831
Turkmenistan,TKM,1993,545799970.626831
Turkmenistan,TKM,1994,545799970.626831
Turkmenistan,TKM,1995,545799970.626831
Turkmenistan,TKM,1996,545799970.626831
Turkmenistan,TKM,1997,546000003.8146973
Turkmenistan,TKM,1998,546000003.8146973
Turkmenistan,TKM,1999,546000003.8146973
Turkmenistan,TKM,2000,546000003.8146973
Turkmenistan,TKM,2001,546000003.8146973
Turkmenistan,TKM,2002,546000003.8146973
Turkmenistan,TKM,2003,546000003.8146973
Turkmenistan,TKM,2004,546000003.8146973
Turkmenistan,TKM,2005,546000003.8146973
Turkmenistan,TKM,2006,600000023.8418579
Turkmenistan,TKM,2007,600000023.8418579
Turkmenistan,TKM,2008,600000023.8418579
Turkmenistan,TKM,2009,600000023.8418579
Turkmenistan,TKM,2010,600000023.8418579
Turkmenistan,TKM,2011,600000023.8418579
Turkmenistan,TKM,2012,600000023.8418579
Turkmenistan,TKM,2013,600000023.8418579
Turkmenistan,TKM,2014,600000023.8418579
Turkmenistan,TKM,2015,600000023.8418579
Turkmenistan,TKM,2016,600000023.8418579
Turkmenistan,TKM,2017,600000023.8418579
Turkmenistan,TKM,2018,600000023.8418579
Turkmenistan,TKM,2019,600000023.8418579
Turkmenistan,TKM,2020,600000023.8418579
USSR,OWID_USS,1980,67000000000
USSR,OWID_USS,1981,63000000000
USSR,OWID_USS,1982,63000000000
USSR,OWID_USS,1983,63000000000
USSR,OWID_USS,1984,63000000000
USSR,OWID_USS,1985,63000000000
USSR,OWID_USS,1986,61000000000
USSR,OWID_USS,1987,59000000000
USSR,OWID_USS,1988,59000000000
USSR,OWID_USS,1989,58500000000
USSR,OWID_USS,1990,58400001525.87891
United Arab Emirates,ARE,1980,30409999847.41211
United Arab Emirates,ARE,1981,32175998687.74414
United Arab Emirates,ARE,1982,32354000091.552734
United Arab Emirates,ARE,1983,32340000152.58789
United Arab Emirates,ARE,1984,32490001678.466797
United Arab Emirates,ARE,1985,32990001678.466797
United Arab Emirates,ARE,1986,97203002929.6875
United Arab Emirates,ARE,1987,98105003356.9336
United Arab Emirates,ARE,1988,98105003356.9336
United Arab Emirates,ARE,1989,98105003356.9336
United Arab Emirates,ARE,1990,98099998474.1211
United Arab Emirates,ARE,1991,98099998474.1211
United Arab Emirates,ARE,1992,98099998474.1211
United Arab Emirates,ARE,1993,98099998474.1211
United Arab Emirates,ARE,1994,98099998474.1211
United Arab Emirates,ARE,1995,98099998474.1211
United Arab Emirates,ARE,1996,97800003051.75781
United Arab Emirates,ARE,1997,97800003051.75781
United Arab Emirates,ARE,1998,97800003051.75781
United Arab Emirates,ARE,1999,97800003051.75781
United Arab Emirates,ARE,2000,97800003051.75781
United Arab Emirates,ARE,2001,97800003051.75781
United Arab Emirates,ARE,2002,97800003051.75781
United Arab Emirates,ARE,2003,97800003051.75781
United Arab Emirates,ARE,2004,97800003051.75781
United Arab Emirates,ARE,2005,97800003051.75781
United Arab Emirates,ARE,2006,97800003051.75781
United Arab Emirates,ARE,2007,97800003051.75781
United Arab Emirates,ARE,2008,97800003051.75781
United Arab Emirates,ARE,2009,97800003051.75781
United Arab Emirates,ARE,2010,97800003051.75781
United Arab Emirates,ARE,2011,97800003051.75781
United Arab Emirates,ARE,2012,97800003051.75781
United Arab Emirates,ARE,2013,97800003051.75781
United Arab Emirates,ARE,2014,97800003051.75781
United Arab Emirates,ARE,2015,97800003051.75781
United Arab Emirates,ARE,2016,97800003051.75781
United Arab Emirates,ARE,2017,97800003051.75781
United Arab Emirates,ARE,2018,97800003051.75781
United Arab Emirates,ARE,2019,97800003051.75781
United Arab Emirates,ARE,2020,97800003051.75781
United Kingdom,GBR,1980,8437500000
United Kingdom,GBR,1981,7875000000
United Kingdom,GBR,1982,7462500095.367432
United Kingdom,GBR,1983,6937500000
United Kingdom,GBR,1984,6000000000
United Kingdom,GBR,1985,5625000000
United Kingdom,GBR,1986,5324999809.265137
United Kingdom,GBR,1987,5175000190.734863
United Kingdom,GBR,1988,4275000095.3674316
United Kingdom,GBR,1989,3825000047.683716
United Kingdom,GBR,1990,4012499809.2651367
United Kingdom,GBR,1991,4162499904.6325684
United Kingdom,GBR,1992,4574999809.265137
United Kingdom,GBR,1993,4537499904.632568
United Kingdom,GBR,1994,4312500000
United Kingdom,GBR,1995,4537499904.632568
United Kingdom,GBR,1996,4987500190.734863
United Kingdom,GBR,1997,5175000190.734863
United Kingdom,GBR,1998,5137499809.265137
United Kingdom,GBR,1999,4987500190.734863
United Kingdom,GBR,2000,4724999904.632568
United Kingdom,GBR,2001,4537499904.632568
United Kingdom,GBR,2002,4462500095.367432
United Kingdom,GBR,2003,4282499790.1916504
United Kingdom,GBR,2004,3997499942.779541
United Kingdom,GBR,2005,3869999885.559082
United Kingdom,GBR,2006,3592499971.3897705
United Kingdom,GBR,2007,3390000104.904175
United Kingdom,GBR,2008,3059999942.779541
United Kingdom,GBR,2009,2835000038.1469727
United Kingdom,GBR,2010,2805000066.757202
United Kingdom,GBR,2011,3097500085.8306885
United Kingdom,GBR,2012,3037499904.6325684
United Kingdom,GBR,2013,3029999971.3897705
United Kingdom,GBR,2014,2805000066.757202
United Kingdom,GBR,2015,2542357444.7631836
United Kingdom,GBR,2016,2313275814.0563965
United Kingdom,GBR,2017,2500000000
United Kingdom,GBR,2018,2700000047.683716
United Kingdom,GBR,2019,2500000000
United Kingdom,GBR,2020,2500000000
United States,USA,1980,36533000946.04492
United States,USA,1981,36493999481.20117
United States,USA,1982,35078998565.67383
United States,USA,1983,35636001586.91406
United States,USA,1984,36089000701.9043
United States,USA,1985,36360000610.35156
United States,USA,1986,35054000854.49219
United States,USA,1987,35402999877.92969
United States,USA,1988,35062999725.3418
United States,USA,1989,34270000457.76367
United States,USA,1990,33840000152.58789
United States,USA,1991,32145999908.447266
United States,USA,1992,31195999145.507812
United States,USA,1993,30179000854.492188
United States,USA,1994,29627000808.71582
United States,USA,1995,29750000000
United States,USA,1996,29840000152.58789
United States,USA,1997,30518999099.731445
United States,USA,1998,28558000564.575195
United States,USA,1999,29670999526.97754
United States,USA,2000,30389999389.648438
United States,USA,2001,30438999176.02539
United States,USA,2002,30670999526.97754
United States,USA,2003,29350000381.469727
United States,USA,2004,29298999786.376953
United States,USA,2005,29922000885.009766
United States,USA,2006,29444000244.140625
United States,USA,2007,30459999084.472656
United States,USA,2008,28395999908.447266
United States,USA,2009,30871999740.600586
United States,USA,2010,34990001678.4668
United States,USA,2011,39775001525.87891
United States,USA,2012,44180000305.17578
United States,USA,2013,48463001251.2207
United States,USA,2014,54962001800.53711
United States,USA,2015,47986999511.71875
United States,USA,2016,49965999603.271484
United States,USA,2017,61233001708.984375
United States,USA,2018,68893997192.38281
United States,USA,2019,68757003784.17969
United States,USA,2020,68757003784.17969
Upper-middle-income countries,,1980,186440917968.75
Upper-middle-income countries,,1981,192301483154.29688
Upper-middle-income countries,,1982,221113586425.78125
Upper-middle-income countries,,1983,229838150024.41406
Upper-middle-income countries,,1984,206476806640.625
Upper-middle-income countries,,1985,206770111083.98438
Upper-middle-income countries,,1986,213458099365.23438
Upper-middle-income countries,,1987,240012664794.92188
Upper-middle-income countries,,1988,240038360595.70312
Upper-middle-income countries,,1989,237505187988.28125
Upper-middle-income countries,,1990,238362472534.1797
Upper-middle-income countries,,1991,304695953369.1406
Upper-middle-income countries,,1992,307218475341.7969
Upper-middle-income countries,,1993,306077056884.7656
Upper-middle-income countries,,1994,306337524414.0625
Upper-middle-income countries,,1995,312099121093.75
Upper-middle-income countries,,1996,325381774902.34375
Upper-middle-income countries,,1997,340267822265.625
Upper-middle-income countries,,1998,343440246582.03125
Upper-middle-income countries,,1999,324869171142.5781
Upper-middle-income countries,,2000,331571899414.0625
Upper-middle-income countries,,2001,333999633789.0625
Upper-middle-income countries,,2002,338009674072.2656
Upper-middle-income countries,,2003,336099121093.75
Upper-middle-income countries,,2004,336739807128.90625
Upper-middle-income countries,,2005,335826812744.1406
Upper-middle-income countries,,2006,336502685546.875
Upper-middle-income countries,,2007,362949981689.4531
Upper-middle-income countries,,2008,363327911376.9531
Upper-middle-income countries,,2009,365513336181.6406
Upper-middle-income countries,,2010,369481903076.1719
Upper-middle-income countries,,2011,399606292724.6094
Upper-middle-income countries,,2012,397991760253.90625
Upper-middle-income countries,,2013,402437835693.3594
Upper-middle-income countries,,2014,399070861816.40625
Upper-middle-income countries,,2015,393989044189.4531
Upper-middle-income countries,,2016,400927703857.4219
Upper-middle-income countries,,2017,398610626220.7031
Upper-middle-income countries,,2018,397347259521.4844
Upper-middle-income countries,,2019,396762451171.875
Upper-middle-income countries,,2020,395992034912.1094
Uzbekistan,UZB,1991,262199997.9019165
Uzbekistan,UZB,1992,262199997.9019165
Uzbekistan,UZB,1993,262199997.9019165
Uzbekistan,UZB,1994,262199997.9019165
Uzbekistan,UZB,1995,261999994.51637268
Uzbekistan,UZB,1996,594200015.0680542
Uzbekistan,UZB,1997,593999981.880188
Uzbekistan,UZB,1998,593999981.880188
Uzbekistan,UZB,1999,593999981.880188
Uzbekistan,UZB,2000,593999981.880188
Uzbekistan,UZB,2001,593999981.880188
Uzbekistan,UZB,2002,593999981.880188
Uzbekistan,UZB,2003,593999981.880188
Uzbekistan,UZB,2004,593999981.880188
Uzbekistan,UZB,2005,593999981.880188
Uzbekistan,UZB,2006,593999981.880188
Uzbekistan,UZB,2007,593999981.880188
Uzbekistan,UZB,2008,593999981.880188
Uzbekistan,UZB,2009,593999981.880188
Uzbekistan,UZB,2010,593999981.880188
Uzbekistan,UZB,2011,593999981.880188
Uzbekistan,UZB,2012,593999981.880188
Uzbekistan,UZB,2013,593999981.880188
Uzbekistan,UZB,2014,593999981.880188
Uzbekistan,UZB,2015,593999981.880188
Uzbekistan,UZB,2016,593999981.880188
Uzbekistan,UZB,2017,593999981.880188
Uzbekistan,UZB,2018,593999981.880188
Uzbekistan,UZB,2019,593999981.880188
Uzbekistan,UZB,2020,593999981.880188
Venezuela,VEN,1980,19530000686.645508
Venezuela,VEN,1981,19888000488.28125
Venezuela,VEN,1982,24899999618.530273
Venezuela,VEN,1983,25886999130.249023
Venezuela,VEN,1984,28027999877.929688
Venezuela,VEN,1985,54453998565.67383
Venezuela,VEN,1986,55520999908.447266
Venezuela,VEN,1987,58101001739.50195
Venezuela,VEN,1988,58505001068.115234
Venezuela,VEN,1989,59040000915.52734
Venezuela,VEN,1990,60054000854.49219
Venezuela,VEN,1991,62648998260.49805
Venezuela,VEN,1992,63330001831.05469
Venezuela,VEN,1993,64447998046.875
Venezuela,VEN,1994,64876998901.36719
Venezuela,VEN,1995,66329002380.37109
Venezuela,VEN,1996,72666999816.89453
Venezuela,VEN,1997,74930999755.85938
Venezuela,VEN,1998,76108001708.98438
Venezuela,VEN,1999,76847999572.7539
Venezuela,VEN,2000,76847999572.7539
Venezuela,VEN,2001,77684997558.59375
Venezuela,VEN,2002,77306999206.54297
Venezuela,VEN,2003,77225997924.80469
Venezuela,VEN,2004,79728996276.85547
Venezuela,VEN,2005,80012001037.59766
Venezuela,VEN,2006,87323997497.5586
Venezuela,VEN,2007,99376998901.36719
Venezuela,VEN,2008,172322998046.875
Venezuela,VEN,2009,211173004150.39062
Venezuela,VEN,2010,296501007080.0781
Venezuela,VEN,2011,297571014404.2969
Venezuela,VEN,2012,297734985351.5625
Venezuela,VEN,2013,298353210449.21875
Venezuela,VEN,2014,299953186035.15625
Venezuela,VEN,2015,300878295898.4375
Venezuela,VEN,2016,302250396728.5156
Venezuela,VEN,2017,302808013916.0156
Venezuela,VEN,2018,303805755615.2344
Venezuela,VEN,2019,303805755615.2344
Venezuela,VEN,2020,303805755615.2344
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,21900000.050663948
Vietnam,VNM,1988,51100000.739097595
Vietnam,VNM,1989,109499998.39067459
Vietnam,VNM,1990,200749993.3242798
Vietnam,VNM,1991,239999994.63558197
Vietnam,VNM,1992,349999994.0395355
Vietnam,VNM,1993,596199989.3188477
Vietnam,VNM,1994,638700008.392334
Vietnam,VNM,1995,764349997.0436096
Vietnam,VNM,1996,889999985.6948853
Vietnam,VNM,1997,1246399998.664856
Vietnam,VNM,1998,1899999976.158142
Vietnam,VNM,1999,1799999952.3162842
Vietnam,VNM,2000,1950000047.6837158
Vietnam,VNM,2001,2200000047.683716
Vietnam,VNM,2002,2812000036.239624
Vietnam,VNM,2003,2960000038.1469727
Vietnam,VNM,2004,3084000110.6262207
Vietnam,VNM,2005,3119207382.2021484
Vietnam,VNM,2006,3250000000
Vietnam,VNM,2007,3410000085.8306885
Vietnam,VNM,2008,4730000019.073486
Vietnam,VNM,2009,4500000000
Vietnam,VNM,2010,4400000095.367432
Vietnam,VNM,2011,4400000095.367432
Vietnam,VNM,2012,4400000095.367432
Vietnam,VNM,2013,4400000095.367432
Vietnam,VNM,2014,4400000095.367432
Vietnam,VNM,2015,4400000095.367432
Vietnam,VNM,2016,4400000095.367432
Vietnam,VNM,2017,4400000095.367432
Vietnam,VNM,2018,4400000095.367432
Vietnam,VNM,2019,4400000095.367432
Vietnam,VNM,2020,4400000095.367432
World,OWID_WRL,1980,682620971679.6875
World,OWID_WRL,1981,691141540527.3438
World,OWID_WRL,1982,722237060546.875
World,OWID_WRL,1983,734139221191.4062
World,OWID_WRL,1984,746361755371.0938
World,OWID_WRL,1985,774255859375
World,OWID_WRL,1986,879586120605.4688
World,OWID_WRL,1987,911105834960.9375
World,OWID_WRL,1988,999490844726.5625
World,OWID_WRL,1989,1000174682617.1875
World,OWID_WRL,1990,1000905822753.9062
World,OWID_WRL,1991,1072850097656.25
World,OWID_WRL,1992,1076857055664.0625
World,OWID_WRL,1993,1076345336914.0625
World,OWID_WRL,1994,1090158081054.6875
World,OWID_WRL,1995,1098704467773.4375
World,OWID_WRL,1996,1121254028320.3125
World,OWID_WRL,1997,1149182983398.4375
World,OWID_WRL,1998,1157627319335.9375
World,OWID_WRL,1999,1280263916015.625
World,OWID_WRL,2000,1300924072265.625
World,OWID_WRL,2001,1307203857421.875
World,OWID_WRL,2002,1357076782226.5625
World,OWID_WRL,2003,1358311889648.4375
World,OWID_WRL,2004,1365269042968.75
World,OWID_WRL,2005,1372494018554.6875
World,OWID_WRL,2006,1383265747070.3125
World,OWID_WRL,2007,1418325561523.4375
World,OWID_WRL,2008,1488895263671.875
World,OWID_WRL,2009,1530288818359.375
World,OWID_WRL,2010,1636886718750
World,OWID_WRL,2011,1674259643554.6875
World,OWID_WRL,2012,1683566772460.9375
World,OWID_WRL,2013,1691894897460.9375
World,OWID_WRL,2014,1694437500000
World,OWID_WRL,2015,1683903076171.875
World,OWID_WRL,2016,1690281372070.3125
World,OWID_WRL,2017,1728171264648.4375
World,OWID_WRL,2018,1736144042968.75
World,OWID_WRL,2019,1734810546875
World,OWID_WRL,2020,1732366210937.5
Yemen,YEM,1980,0
Yemen,YEM,1981,0
Yemen,YEM,1982,0
Yemen,YEM,1983,0
Yemen,YEM,1984,0
Yemen,YEM,1985,500000000
Yemen,YEM,1986,500000000
Yemen,YEM,1987,1049999952.3162842
Yemen,YEM,1988,2000000000
Yemen,YEM,1989,2000000000
Yemen,YEM,1990,2000000000
Yemen,YEM,1991,2009999990.4632568
Yemen,YEM,1992,2009999990.4632568
Yemen,YEM,1993,1985999941.8258667
Yemen,YEM,1994,1985999941.8258667
Yemen,YEM,1995,1985999941.8258667
Yemen,YEM,1996,1985999941.8258667
Yemen,YEM,1997,1828999996.1853027
Yemen,YEM,1998,1850000023.841858
Yemen,YEM,1999,1850000023.841858
Yemen,YEM,2000,2400000095.3674316
Yemen,YEM,2001,2400000095.3674316
Yemen,YEM,2002,2855000019.0734863
Yemen,YEM,2003,2849999904.6325684
Yemen,YEM,2004,3000000000
Yemen,YEM,2005,2920700073.2421875
Yemen,YEM,2006,2779999971.3897705
Yemen,YEM,2007,2670000076.2939453
Yemen,YEM,2008,2670000076.2939453
Yemen,YEM,2009,3000000000
Yemen,YEM,2010,3000000000
Yemen,YEM,2011,3000000000
Yemen,YEM,2012,3000000000
Yemen,YEM,2013,3000000000
Yemen,YEM,2014,3000000000
Yemen,YEM,2015,3000000000
Yemen,YEM,2016,3000000000
Yemen,YEM,2017,3000000000
Yemen,YEM,2018,3000000000
Yemen,YEM,2019,3000000000
Yemen,YEM,2020,3000000000
